<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
20210108,1000,1.36002,1.3605,1.35804,1.35834
20210108,1100,1.35832,1.36008,1.35809,1.35927
20210108,1200,1.35927,1.36072,1.35849,1.36005
20210108,1300,1.36008,1.36259,1.35743,1.36193
20210108,1400,1.36193,1.36356,1.358,1.35841
20210108,1500,1.35839,1.35934,1.35475,1.359
20210108,1600,1.359,1.35992,1.35648,1.35822
20210108,1700,1.35822,1.35866,1.35712,1.35791
20210108,1800,1.3579,1.3579,1.35428,1.35532
20210108,1900,1.3553,1.35708,1.35527,1.3563
20210108,2000,1.3563,1.35693,1.35593,1.35622
20210108,2100,1.35621,1.35649,1.35521,1.35621
20210110,2200,1.35588,1.35697,1.35505,1.3558
20210110,2300,1.35582,1.35654,1.35095,1.35182
20210111,0,1.35181,1.35289,1.35154,1.35263
20210111,100,1.35261,1.35272,1.35051,1.35087
20210111,200,1.35087,1.35157,1.34956,1.35156
20210111,300,1.35157,1.35158,1.35005,1.35047
20210111,400,1.35049,1.35085,1.34914,1.34984
20210111,500,1.34982,1.35017,1.34924,1.35004
20210111,600,1.35006,1.35132,1.3493,1.3512
20210111,700,1.35115,1.35129,1.34824,1.34828
20210111,800,1.34827,1.35092,1.34822,1.35089
20210111,900,1.3509,1.35155,1.34915,1.34923
20210111,1000,1.34923,1.35022,1.34852,1.34962
20210111,1100,1.34961,1.35023,1.34835,1.34853
20210111,1200,1.34854,1.3488,1.3464,1.34807
20210111,1300,1.34806,1.34826,1.34579,1.34645
20210111,1400,1.34647,1.34851,1.34503,1.34557
20210111,1500,1.34555,1.34954,1.34518,1.34859
20210111,1600,1.34858,1.35258,1.34783,1.35205
20210111,1700,1.35204,1.35303,1.35185,1.35253
20210111,1800,1.3525,1.35293,1.35211,1.35242
20210111,1900,1.35243,1.35347,1.35232,1.35254
20210111,2000,1.35252,1.35265,1.35162,1.35198
20210111,2100,1.35198,1.35217,1.35086,1.35102
20210111,2200,1.35094,1.35177,1.35067,1.35067
20210111,2300,1.35068,1.35276,1.35067,1.35225
20210112,0,1.35225,1.35262,1.351,1.35193
20210112,100,1.35197,1.35301,1.3504,1.35228
20210112,200,1.35227,1.35279,1.35157,1.35231
20210112,300,1.35235,1.35268,1.35199,1.35212
20210112,400,1.35211,1.35261,1.35154,1.3524
20210112,500,1.3524,1.35447,1.35198,1.35431
20210112,600,1.3543,1.35581,1.35376,1.3554
20210112,700,1.35539,1.35677,1.35459,1.35528
20210112,800,1.35528,1.35575,1.35383,1.35539
20210112,900,1.35537,1.36063,1.35423,1.36022
20210112,1000,1.36027,1.3605,1.35754,1.35758
20210112,1100,1.35756,1.36038,1.35756,1.35865
20210112,1200,1.3587,1.36021,1.35813,1.35952
20210112,1300,1.35954,1.36017,1.35801,1.35867
20210112,1400,1.35866,1.36055,1.35804,1.36
20210112,1500,1.35998,1.36315,1.35897,1.36172
20210112,1600,1.36172,1.36356,1.36153,1.36352
20210112,1700,1.3635,1.36369,1.36199,1.36241
20210112,1800,1.36244,1.36479,1.36209,1.36405
20210112,1900,1.36408,1.36673,1.36395,1.36635
20210112,2000,1.36634,1.36682,1.36573,1.36651
20210112,2100,1.36651,1.367,1.3662,1.36628
20210112,2200,1.36625,1.36646,1.36577,1.36622
20210112,2300,1.36621,1.36685,1.3661,1.36664
20210113,0,1.36665,1.36796,1.36664,1.36693
20210113,100,1.36692,1.36827,1.36664,1.36787
20210113,200,1.36785,1.36847,1.36769,1.36803
20210113,300,1.36801,1.36926,1.36799,1.36875
20210113,400,1.36876,1.36883,1.36788,1.3679
20210113,500,1.36791,1.36828,1.36746,1.36769
20210113,600,1.3677,1.36801,1.36703,1.36746
20210113,700,1.36747,1.36998,1.36735,1.36804
20210113,800,1.36807,1.3688,1.3662,1.36853
20210113,900,1.36851,1.37009,1.36771,1.36891
20210113,1000,1.36888,1.36931,1.36651,1.36704
20210113,1100,1.36707,1.36721,1.3653,1.36693
20210113,1200,1.36694,1.36839,1.36647,1.36743
20210113,1300,1.36742,1.36932,1.36689,1.36813
20210113,1400,1.36813,1.36821,1.36442,1.3647
20210113,1500,1.3647,1.36674,1.36329,1.36362
20210113,1600,1.36362,1.36425,1.36209,1.36291
20210113,1700,1.36292,1.36408,1.36113,1.36392
20210113,1800,1.36394,1.36521,1.36307,1.36317
20210113,1900,1.36316,1.36414,1.36283,1.36299
20210113,2000,1.36297,1.36355,1.36256,1.36299
20210113,2100,1.36297,1.36401,1.36289,1.36336
20210113,2200,1.36352,1.36427,1.36329,1.36385
20210113,2300,1.36384,1.36501,1.36336,1.36471
20210114,0,1.36471,1.36533,1.36419,1.36496
20210114,100,1.36496,1.3655,1.36482,1.36499
20210114,200,1.36498,1.36511,1.3616,1.36408
20210114,300,1.36407,1.36417,1.36279,1.36362
20210114,400,1.36365,1.36424,1.3634,1.36403
20210114,500,1.36403,1.3641,1.36275,1.36386
20210114,600,1.36388,1.36408,1.3629,1.36354
20210114,700,1.36353,1.36579,1.36277,1.36559
20210114,800,1.3656,1.36801,1.36515,1.3659
20210114,900,1.3659,1.36605,1.3633,1.36519
20210114,1000,1.36518,1.36622,1.36462,1.36518
20210114,1100,1.36519,1.36571,1.364,1.36479
20210114,1200,1.36479,1.36577,1.3634,1.36354
20210114,1300,1.36356,1.36379,1.36204,1.36268
20210114,1400,1.36268,1.36581,1.36232,1.36505
20210114,1500,1.36506,1.36837,1.36388,1.368
20210114,1600,1.36801,1.36938,1.36676,1.36891
20210114,1700,1.36893,1.37107,1.36754,1.36888
20210114,1800,1.36889,1.36936,1.36692,1.36732
20210114,1900,1.36731,1.36823,1.36714,1.36812
20210114,2000,1.36813,1.37014,1.36804,1.36923
20210114,2100,1.36924,1.36965,1.36831,1.36861
20210114,2200,1.36856,1.36923,1.3684,1.36869
20210114,2300,1.36875,1.36888,1.36807,1.36822
20210115,0,1.3682,1.36977,1.36811,1.36862
20210115,100,1.36863,1.36907,1.36811,1.36827
20210115,200,1.36828,1.36889,1.36743,1.36888
20210115,300,1.36888,1.36916,1.36809,1.36817
20210115,400,1.36816,1.3684,1.36755,1.36802
20210115,500,1.36801,1.36846,1.36666,1.3674
20210115,600,1.36738,1.36799,1.36575,1.36643
20210115,700,1.36645,1.36771,1.36601,1.36625
20210115,800,1.36625,1.36699,1.36452,1.36492
20210115,900,1.36493,1.36566,1.36372,1.36399
20210115,1000,1.36399,1.36602,1.36379,1.36544
20210115,1100,1.36542,1.3656,1.3637,1.36388
20210115,1200,1.36386,1.36415,1.3613,1.36229
20210115,1300,1.36228,1.36349,1.36053,1.36053
20210115,1400,1.36057,1.36151,1.3594,1.36
20210115,1500,1.36,1.36008,1.35721,1.35837
20210115,1600,1.35837,1.36055,1.35743,1.35969
20210115,1700,1.35971,1.36064,1.35904,1.36053
20210115,1800,1.36049,1.3605,1.35773,1.3587
20210115,1900,1.35874,1.35915,1.35794,1.35794
20210115,2000,1.35795,1.3589,1.35795,1.35831
20210115,2100,1.35831,1.3589,1.35755,1.35769
20210117,2200,1.35922,1.35996,1.35843,1.35848
20210117,2300,1.35847,1.35983,1.35691,1.35702
20210118,0,1.35702,1.35858,1.35658,1.35787
20210118,100,1.35787,1.35875,1.35745,1.35852
20210118,200,1.35853,1.35894,1.3579,1.35868
20210118,300,1.35869,1.35871,1.35722,1.35758
20210118,400,1.35758,1.35761,1.35594,1.35634
20210118,500,1.35635,1.35717,1.35603,1.35716
20210118,600,1.35716,1.35732,1.35633,1.35666
20210118,700,1.35665,1.35698,1.35513,1.35527
20210118,800,1.35527,1.35601,1.35237,1.35274
20210118,900,1.35275,1.35393,1.35193,1.35286
20210118,1000,1.35287,1.35469,1.35254,1.35398
20210118,1100,1.35397,1.35555,1.35343,1.35487
20210118,1200,1.35487,1.35549,1.35308,1.35339
20210118,1300,1.35338,1.35572,1.35297,1.35553
20210118,1400,1.35553,1.35685,1.35445,1.35654
20210118,1500,1.35656,1.3578,1.35619,1.35743
20210118,1600,1.35744,1.35824,1.3569,1.35821
20210118,1700,1.3582,1.35873,1.35728,1.35812
20210118,1800,1.35814,1.35838,1.35782,1.35813
20210118,1900,1.35816,1.35873,1.3581,1.35863
20210118,2000,1.35864,1.35872,1.35818,1.35861
20210118,2100,1.35861,1.35874,1.35849,1.35852
20210118,2200,1.35853,1.35876,1.35743,1.35799
20210118,2300,1.358,1.35834,1.35777,1.3582
20210119,0,1.35822,1.3599,1.35809,1.35928
20210119,100,1.3593,1.36102,1.35919,1.36028
20210119,200,1.36029,1.36144,1.35997,1.36018
20210119,300,1.36018,1.36071,1.3598,1.36054
20210119,400,1.36054,1.36064,1.36007,1.3605
20210119,500,1.36051,1.36101,1.36009,1.36083
20210119,600,1.36084,1.36093,1.36009,1.36067
20210119,700,1.36075,1.36084,1.3584,1.36031
20210119,800,1.36032,1.36113,1.35897,1.36028
20210119,900,1.36031,1.36125,1.35958,1.36071
20210119,1000,1.36076,1.36267,1.36067,1.3616
20210119,1100,1.3616,1.36247,1.36108,1.36136
20210119,1200,1.36136,1.36204,1.36047,1.36087
20210119,1300,1.36085,1.362,1.36039,1.36154
20210119,1400,1.36156,1.36204,1.3606,1.36145
20210119,1500,1.36146,1.36246,1.36043,1.36182
20210119,1600,1.36184,1.36276,1.36095,1.36255
20210119,1700,1.36255,1.36283,1.36161,1.36251
20210119,1800,1.36253,1.36284,1.36192,1.36253
20210119,1900,1.36253,1.36362,1.36211,1.36312
20210119,2000,1.36312,1.36344,1.36267,1.36343
20210119,2100,1.36344,1.36363,1.36289,1.36289
20210119,2200,1.36289,1.36334,1.36252,1.3633
20210119,2300,1.3633,1.36471,1.36305,1.36437
20210120,0,1.36436,1.36498,1.36362,1.36406
20210120,100,1.36407,1.36503,1.3634,1.3643
20210120,200,1.36429,1.36569,1.36429,1.3652
20210120,300,1.3652,1.3657,1.3647,1.36502
20210120,400,1.36504,1.36539,1.36466,1.36499
20210120,500,1.36501,1.36572,1.36499,1.36538
20210120,600,1.3654,1.36682,1.36523,1.36551
20210120,700,1.3655,1.36707,1.36534,1.36692
20210120,800,1.3669,1.3678,1.36576,1.3678
20210120,900,1.36778,1.36985,1.36761,1.36902
20210120,1000,1.36906,1.37186,1.36856,1.37038
20210120,1100,1.37036,1.37051,1.36746,1.36781
20210120,1200,1.3678,1.36852,1.36606,1.3669
20210120,1300,1.3669,1.3673,1.36591,1.36724
20210120,1400,1.36725,1.36802,1.3634,1.36368
20210120,1500,1.36368,1.36649,1.36241,1.36319
20210120,1600,1.36321,1.36594,1.3623,1.36589
20210120,1700,1.36589,1.36592,1.36395,1.36418
20210120,1800,1.3642,1.36477,1.36356,1.36471
20210120,1900,1.36468,1.36468,1.36408,1.36442
20210120,2000,1.36443,1.36583,1.36428,1.36575
20210120,2100,1.36575,1.36599,1.36497,1.36497
20210120,2200,1.36497,1.36582,1.36463,1.36529
20210120,2300,1.36527,1.36738,1.36517,1.36662
20210121,0,1.36663,1.36696,1.36583,1.36695
20210121,100,1.36695,1.36818,1.36679,1.36728
20210121,200,1.36729,1.36841,1.36697,1.36815
20210121,300,1.36819,1.36838,1.36768,1.3681
20210121,400,1.36814,1.36838,1.36784,1.36825
20210121,500,1.36827,1.36944,1.36794,1.36937
20210121,600,1.3694,1.37089,1.36924,1.37073
20210121,700,1.37072,1.37103,1.36913,1.36967
20210121,800,1.36966,1.37303,1.3694,1.37293
20210121,900,1.37293,1.37456,1.37256,1.37333
20210121,1000,1.37334,1.37363,1.3718,1.37313
20210121,1100,1.37313,1.37357,1.37121,1.37189
20210121,1200,1.3719,1.37326,1.37081,1.37107
20210121,1300,1.37111,1.37324,1.37085,1.37113
20210121,1400,1.37114,1.37312,1.37067,1.37266
20210121,1500,1.37266,1.37398,1.37224,1.37245
20210121,1600,1.37248,1.37354,1.37117,1.37194
20210121,1700,1.37195,1.37213,1.37051,1.37099
20210121,1800,1.37099,1.37134,1.37031,1.37106
20210121,1900,1.37106,1.37256,1.37102,1.37246
20210121,2000,1.37244,1.37381,1.37207,1.37374
20210121,2100,1.37372,1.3738,1.37286,1.37304
20210121,2200,1.37305,1.3735,1.373,1.37307
20210121,2300,1.3731,1.37343,1.37272,1.37283
20210122,0,1.37284,1.37359,1.37271,1.37284
20210122,100,1.37284,1.37284,1.37144,1.37162
20210122,200,1.3716,1.37214,1.37078,1.3717
20210122,300,1.37171,1.37209,1.37084,1.37168
20210122,400,1.37167,1.37189,1.37102,1.37109
20210122,500,1.37108,1.37134,1.37037,1.37066
20210122,600,1.37065,1.37066,1.36915,1.36947
20210122,700,1.36945,1.36945,1.36619,1.3668
20210122,800,1.36686,1.3696,1.36546,1.36918
20210122,900,1.36922,1.36992,1.36512,1.36673
20210122,1000,1.36673,1.36687,1.36543,1.36593
20210122,1100,1.36594,1.36758,1.36592,1.36679
20210122,1200,1.36676,1.36766,1.36572,1.36607
20210122,1300,1.36606,1.36607,1.36355,1.36467
20210122,1400,1.36464,1.36629,1.3641,1.36613
20210122,1500,1.36611,1.36731,1.36542,1.3669
20210122,1600,1.36697,1.36846,1.36621,1.36826
20210122,1700,1.36829,1.36843,1.36706,1.36791
20210122,1800,1.36791,1.36846,1.36756,1.36809
20210122,1900,1.36813,1.36928,1.36812,1.36819
20210122,2000,1.36818,1.36848,1.36731,1.36801
20210122,2100,1.368,1.36875,1.36784,1.36784
20210124,2200,1.36763,1.36834,1.36722,1.36762
20210124,2300,1.36788,1.36909,1.36784,1.3685
20210125,0,1.36853,1.36905,1.36785,1.36845
20210125,100,1.36846,1.36876,1.36774,1.36819
20210125,200,1.36817,1.37014,1.36817,1.36985
20210125,300,1.36986,1.3707,1.36973,1.37007
20210125,400,1.37006,1.3708,1.36992,1.37034
20210125,500,1.37034,1.37153,1.37033,1.37146
20210125,600,1.37147,1.37232,1.37126,1.37147
20210125,700,1.37151,1.37209,1.37037,1.37191
20210125,800,1.3719,1.37205,1.36927,1.37002
20210125,900,1.37004,1.37027,1.36658,1.36732
20210125,1000,1.36732,1.36976,1.36675,1.36953
20210125,1100,1.36953,1.36991,1.3685,1.36895
20210125,1200,1.36896,1.36908,1.36715,1.3682
20210125,1300,1.36819,1.36954,1.36742,1.36824
20210125,1400,1.36824,1.36908,1.3655,1.36578
20210125,1500,1.36577,1.36753,1.36517,1.36707
20210125,1600,1.36706,1.36717,1.36484,1.36655
20210125,1700,1.36653,1.36822,1.36639,1.36696
20210125,1800,1.36696,1.36748,1.36664,1.36743
20210125,1900,1.36745,1.3677,1.36591,1.36629
20210125,2000,1.36626,1.36706,1.36592,1.36693
20210125,2100,1.36692,1.36768,1.36625,1.36743
20210125,2200,1.36744,1.36757,1.36576,1.36727
20210125,2300,1.36727,1.36793,1.36714,1.36765
20210126,0,1.36768,1.36768,1.36637,1.3666
20210126,100,1.36661,1.36752,1.36597,1.36747
20210126,200,1.36747,1.36769,1.36695,1.36712
20210126,300,1.36714,1.36719,1.36598,1.36639
20210126,400,1.36639,1.36662,1.36459,1.36491
20210126,500,1.36491,1.36537,1.36465,1.36532
20210126,600,1.3653,1.3654,1.36327,1.36384
20210126,700,1.36384,1.36475,1.36092,1.36117
20210126,800,1.36119,1.3644,1.36108,1.36396
20210126,900,1.36395,1.36646,1.36378,1.36583
20210126,1000,1.36583,1.36609,1.36443,1.36543
20210126,1100,1.36541,1.36762,1.36537,1.36744
20210126,1200,1.36745,1.3701,1.36706,1.36948
20210126,1300,1.36949,1.3714,1.3688,1.37077
20210126,1400,1.37078,1.37266,1.37058,1.37241
20210126,1500,1.3724,1.37442,1.37226,1.37418
20210126,1600,1.37419,1.37429,1.37176,1.3727
20210126,1700,1.37269,1.37344,1.37229,1.37313
20210126,1800,1.37313,1.37394,1.37274,1.37323
20210126,1900,1.37327,1.37368,1.37285,1.37314
20210126,2000,1.37315,1.37396,1.37309,1.37395
20210126,2100,1.37394,1.3741,1.3733,1.3736
20210126,2200,1.37362,1.37379,1.37302,1.37336
20210126,2300,1.37337,1.37425,1.37333,1.3741
20210127,0,1.37408,1.37517,1.37382,1.37409
20210127,100,1.37409,1.37438,1.37298,1.37326
20210127,200,1.37324,1.37339,1.37263,1.37332
20210127,300,1.37333,1.37356,1.37283,1.37285
20210127,400,1.37283,1.37343,1.37225,1.37305
20210127,500,1.37303,1.37443,1.37295,1.37426
20210127,600,1.37425,1.37473,1.37346,1.37423
20210127,700,1.37424,1.37585,1.37351,1.37533
20210127,800,1.37533,1.37577,1.37255,1.37358
20210127,900,1.37359,1.37438,1.37206,1.37346
20210127,1000,1.37342,1.37445,1.37301,1.37416
20210127,1100,1.37414,1.37423,1.36985,1.3711
20210127,1200,1.37107,1.37225,1.36925,1.37027
20210127,1300,1.37032,1.37074,1.36811,1.36942
20210127,1400,1.36944,1.36991,1.36588,1.36776
20210127,1500,1.36777,1.37111,1.36754,1.37031
20210127,1600,1.3703,1.37083,1.36871,1.36874
20210127,1700,1.36873,1.37132,1.3684,1.37123
20210127,1800,1.37124,1.37217,1.37075,1.37206
20210127,1900,1.37212,1.37298,1.36807,1.36861
20210127,2000,1.3686,1.36959,1.36727,1.3681
20210127,2100,1.36812,1.36964,1.36757,1.36846
20210127,2200,1.36847,1.36923,1.36768,1.36907
20210127,2300,1.36908,1.36921,1.36656,1.36705
20210128,0,1.36702,1.36755,1.36508,1.36613
20210128,100,1.36612,1.36828,1.36584,1.36775
20210128,200,1.36775,1.36805,1.36617,1.36695
20210128,300,1.36696,1.36696,1.36609,1.36675
20210128,400,1.36674,1.36705,1.36635,1.36702
20210128,500,1.36705,1.36803,1.36683,1.36792
20210128,600,1.36792,1.36793,1.36672,1.36768
20210128,700,1.36766,1.36767,1.36393,1.36574
20210128,800,1.36575,1.36691,1.36327,1.36334
20210128,900,1.36332,1.36549,1.36298,1.365
20210128,1000,1.36498,1.36746,1.36375,1.36673
20210128,1100,1.36673,1.3676,1.36479,1.36479
20210128,1200,1.36479,1.36584,1.36382,1.3653
20210128,1300,1.36527,1.3684,1.36396,1.3682
20210128,1400,1.3682,1.37181,1.36809,1.37083
20210128,1500,1.37084,1.37334,1.3707,1.37194
20210128,1600,1.37194,1.37295,1.37109,1.37257
20210128,1700,1.37258,1.37289,1.37185,1.37256
20210128,1800,1.37257,1.37425,1.37247,1.37368
20210128,1900,1.37367,1.37457,1.37355,1.37407
20210128,2000,1.37407,1.37453,1.37311,1.3732
20210128,2100,1.37317,1.37323,1.37176,1.37181
20210128,2200,1.37186,1.37322,1.37162,1.37263
20210128,2300,1.37263,1.37293,1.3722,1.37244
20210129,0,1.37244,1.37262,1.37065,1.37108
20210129,100,1.37107,1.37272,1.37097,1.37144
20210129,200,1.37146,1.37171,1.37064,1.3713
20210129,300,1.37131,1.37157,1.37029,1.37039
20210129,400,1.3704,1.37097,1.36952,1.37079
20210129,500,1.37074,1.3708,1.36989,1.37034
20210129,600,1.37035,1.37157,1.36996,1.37131
20210129,700,1.37131,1.37188,1.36923,1.36984
20210129,800,1.36983,1.37011,1.36715,1.36899
20210129,900,1.36899,1.36924,1.3657,1.36666
20210129,1000,1.36666,1.36927,1.3657,1.36913
20210129,1100,1.36913,1.37134,1.36849,1.37095
20210129,1200,1.37094,1.37385,1.37091,1.37273
20210129,1300,1.37273,1.37493,1.37183,1.37389
20210129,1400,1.37389,1.37512,1.37163,1.37238
20210129,1500,1.37238,1.3736,1.37,1.37275
20210129,1600,1.37274,1.37351,1.37061,1.37223
20210129,1700,1.37226,1.37317,1.37005,1.37054
20210129,1800,1.37056,1.37174,1.36964,1.37091
20210129,1900,1.37093,1.37202,1.36998,1.37009
20210129,2000,1.3701,1.3716,1.36929,1.3698
20210129,2100,1.3698,1.37054,1.36915,1.37023
20210131,2200,1.37052,1.37077,1.36983,1.37043
20210131,2300,1.37043,1.37078,1.36935,1.36971
20210201,0,1.3697,1.37158,1.36942,1.37157
20210201,100,1.37156,1.37284,1.37112,1.37204
20210201,200,1.37206,1.37312,1.37206,1.37256
20210201,300,1.3726,1.37366,1.37256,1.37358
20210201,400,1.37358,1.37391,1.37311,1.37321
20210201,500,1.37323,1.37529,1.37305,1.37463
20210201,600,1.37463,1.37469,1.37385,1.37406
20210201,700,1.37404,1.37416,1.37245,1.37358
20210201,800,1.37358,1.37574,1.37222,1.37228
20210201,900,1.37229,1.37435,1.37143,1.37292
20210201,1000,1.37291,1.37293,1.36974,1.37187
20210201,1100,1.37191,1.37204,1.36987,1.3708
20210201,1200,1.37081,1.37266,1.36974,1.37031
20210201,1300,1.37032,1.37083,1.36752,1.36781
20210201,1400,1.36783,1.36966,1.3668,1.36753
20210201,1500,1.36751,1.3684,1.3656,1.36623
20210201,1600,1.36622,1.36812,1.36587,1.36715
20210201,1700,1.36713,1.36788,1.36685,1.36755
20210201,1800,1.36756,1.36868,1.36669,1.36715
20210201,1900,1.36714,1.36834,1.36669,1.36712
20210201,2000,1.36712,1.36738,1.36563,1.36602
20210201,2100,1.36599,1.36671,1.3658,1.36588
20210201,2200,1.36578,1.36679,1.36578,1.36648
20210201,2300,1.36651,1.36796,1.36648,1.36751
20210202,0,1.36752,1.36752,1.36645,1.36698
20210202,100,1.36697,1.36943,1.3669,1.36926
20210202,200,1.36928,1.36953,1.36866,1.36926
20210202,300,1.36926,1.36978,1.36898,1.36934
20210202,400,1.36935,1.3694,1.36811,1.36836
20210202,500,1.36836,1.36874,1.36798,1.36866
20210202,600,1.36866,1.3687,1.36734,1.36817
20210202,700,1.36817,1.36935,1.36706,1.36765
20210202,800,1.36765,1.37039,1.36757,1.37017
20210202,900,1.37015,1.37101,1.36834,1.36869
20210202,1000,1.36871,1.36935,1.36713,1.36725
20210202,1100,1.36723,1.36817,1.36638,1.36716
20210202,1200,1.36715,1.36808,1.36636,1.36647
20210202,1300,1.36646,1.36743,1.36498,1.36612
20210202,1400,1.36613,1.36619,1.36108,1.36152
20210202,1500,1.36156,1.36377,1.36154,1.3628
20210202,1600,1.36283,1.36493,1.36271,1.36424
20210202,1700,1.36421,1.36522,1.36399,1.36464
20210202,1800,1.36463,1.36558,1.36459,1.36477
20210202,1900,1.3648,1.36563,1.36439,1.36535
20210202,2000,1.36535,1.36622,1.36457,1.36594
20210202,2100,1.36595,1.3669,1.36554,1.36669
20210202,2200,1.3667,1.36684,1.3656,1.36603
20210202,2300,1.3661,1.36688,1.3659,1.3659
20210203,0,1.3659,1.36705,1.3659,1.36675
20210203,100,1.36677,1.368,1.36646,1.36785
20210203,200,1.36785,1.36832,1.36732,1.36736
20210203,300,1.36741,1.36741,1.3664,1.3667
20210203,400,1.36671,1.36692,1.3662,1.3665
20210203,500,1.3665,1.36679,1.36592,1.36615
20210203,600,1.36615,1.36619,1.36448,1.36526
20210203,700,1.36523,1.36718,1.36453,1.36708
20210203,800,1.3671,1.3678,1.36584,1.36587
20210203,900,1.36589,1.36619,1.36372,1.36372
20210203,1000,1.36378,1.36454,1.36281,1.36416
20210203,1100,1.36413,1.36468,1.36301,1.36304
20210203,1200,1.36305,1.36376,1.36189,1.36276
20210203,1300,1.36275,1.36533,1.3625,1.36479
20210203,1400,1.36479,1.36681,1.3637,1.36655
20210203,1500,1.36655,1.36686,1.36407,1.36442
20210203,1600,1.36441,1.3662,1.36439,1.36498
20210203,1700,1.36497,1.36613,1.36415,1.36573
20210203,1800,1.36575,1.36582,1.36355,1.36405
20210203,1900,1.36402,1.36448,1.36398,1.36415
20210203,2000,1.36417,1.36435,1.36318,1.3637
20210203,2100,1.36373,1.36478,1.36357,1.36435
20210203,2200,1.36437,1.36446,1.36378,1.36445
20210203,2300,1.36446,1.36524,1.36429,1.36493
20210204,0,1.36494,1.36513,1.36377,1.3638
20210204,100,1.36382,1.36435,1.36365,1.36365
20210204,200,1.36366,1.36468,1.36363,1.3638
20210204,300,1.36381,1.36405,1.3606,1.36115
20210204,400,1.36114,1.36162,1.36077,1.36097
20210204,500,1.36099,1.36099,1.35956,1.36049
20210204,600,1.36046,1.36112,1.35948,1.36007
20210204,700,1.36008,1.36008,1.35852,1.35908
20210204,800,1.35907,1.35983,1.35776,1.35815
20210204,900,1.35817,1.36015,1.35722,1.35841
20210204,1000,1.35839,1.35951,1.35724,1.35755
20210204,1100,1.35758,1.35851,1.35655,1.35669
20210204,1200,1.35671,1.3665,1.35668,1.36643
20210204,1300,1.36644,1.36978,1.36642,1.36807
20210204,1400,1.36806,1.36873,1.3659,1.36729
20210204,1500,1.36726,1.36795,1.36527,1.36572
20210204,1600,1.36572,1.36659,1.36541,1.36635
20210204,1700,1.36638,1.36659,1.36548,1.36601
20210204,1800,1.36601,1.36652,1.36506,1.36622
20210204,1900,1.36623,1.36771,1.36599,1.36743
20210204,2000,1.36746,1.36766,1.36719,1.36759
20210204,2100,1.36761,1.36765,1.36691,1.36715
20210204,2200,1.36715,1.36715,1.36613,1.36649
20210204,2300,1.36648,1.36785,1.36647,1.36719
20210205,0,1.3672,1.36894,1.36712,1.36891
20210205,100,1.36889,1.3689,1.36798,1.36823
20210205,200,1.3682,1.36859,1.36679,1.36681
20210205,300,1.36684,1.36744,1.36657,1.36708
